tweet_text,tweet_id,user_name,user_screen_name,user_location,user_description,user_follower_count,user_friends_count,user_listed_count,user_statuses_count,user_favourites_count,user_verified,user_default_profile_image,user_default_profile,user_protected,user_created_at
b'@Arakkal_unnii #LEFTIST_ARE_TERRORISTS',b'1217463392203497473',b'Shiva',b'Shiva68402659',b'',b'\\u0bb9\\u0bbf\\u0ba8\\u0bcd\\u0ba4\\u0bc1 \\u0ba4\\u0bb0\\u0bcd\\u0bae\\u0bae\\u0bcd \\u0bb5\\u0bbe\\u0bb4\\u0bcd\\u0b95',b'306',b'462',b'0',b'14721',b'27362',b'False',b'False',b'True',b'False',b'2019-09-23 15:50:23'
b'@shiva_ji_sha #LEFTIST_ARE_TERRORISTS',b'1217451720004911104',b'Shiva',b'Shiva68402659',b'',b'\\u0bb9\\u0bbf\\u0ba8\\u0bcd\\u0ba4\\u0bc1 \\u0ba4\\u0bb0\\u0bcd\\u0bae\\u0bae\\u0bcd \\u0bb5\\u0bbe\\u0bb4\\u0bcd\\u0b95',b'306',b'462',b'0',b'14721',b'27362',b'False',b'False',b'True',b'False',b'2019-09-23 15:50:23'
b'@JagratiGupta3 Typical #leftist agenda. They are very similar to #Islamist terrorists because for them their party\\u2026 https://t.co/DB2r5lTMlp',b'1217424363638575105',b'Alp Nek',b'AlpNek',"b'Mumbai, India'",b'',b'1',b'47',b'1',b'406',b'542',b'False',b'True',b'True',b'False',b'2014-03-17 12:22:50'
b'#LEFTISTS_ARE_CANCER #LEFTISTS_MURDERED_MILLIONS #leftist_are_terrorists \\n@KapilMishra_IND \\U0001f64f @TajinderBagga \\U0001f64f\\u2026 https://t.co/CJrcItGvC9',b'1217371191289057280',b'\\u0906\\u0936\\u0940\\u0937 \\u0938\\u093f\\u0902\\u0939 \\u0924\\u094b\\u092e\\u0930\\U0001f1ee\\U0001f1f3\\U0001f531\\U0001f6a9 #ISupportCAA_NRC',b'AshishS03481275',"b'Raebareli,  Uttar Pradesh '","b'\\U0001f6a9\\u0939\\u093f\\u0928\\u094d\\u0926\\u0942 \\u0924\\u0928 \\u092e\\u0928,\\U0001f6a9\\u0939\\u093f\\u0928\\u094d\\u0926\\u0942 \\u091c\\u0940\\u0935\\u0928, \\u0930\\u0917 \\u0930\\u0917 \\U0001f6a9\\u0939\\u093f\\u0928\\u094d\\u0926\\u0942 \\u092e\\u0947\\u0930\\u093e \\u092a\\u0930\\u093f\\u091a\\u092f\\u0964\\U0001f1ee\\U0001f1f3\\U0001f1ee\\U0001f1f3\\U0001f1ee\\U0001f1f3\\nA Soldier\\U0001f3af\\U0001f1ee\\U0001f1f3\\nhttps://t.co/AiFWA0htiZ\\n#9889159300'",b'512',b'267',b'0',b'1145',b'94644',b'False',b'False',b'True',b'False',b'2017-08-25 13:42:24'
b'#LEFTISTS_ARE_TERRORISTS #LEFTISTS_MURDERED_MILLIONS #LEFTISTS_ARE_CANCER #leftist_are_terrorists\\u2026 https://t.co/DNr9TQygLy',b'1217366935072985088',b'Bhalchandra Hiwase',b'bhalhiwase',b'',"b'Nation First, Nationalist, Views are personal & RT not endorsement.'",b'122',b'203',b'0',b'755',b'32373',b'False',b'False',b'True',b'False',b'2014-12-10 09:52:14'
b'@tavleen_singh It won\\u2019t damage the image of Bharat mata but it will damage the image of #dalalmedia #panauti auntie\\u2026 https://t.co/6Jc1GPK2bS',b'1217357053179465729',b'Harsha',b'Sri0804',b'',b'Proud Indian Hindu Desh Bhakt Traveller Reader',b'114',b'629',b'0',b'4165',b'3702',b'False',b'False',b'True',b'False',b'2019-05-21 13:56:01'
b'#RahulKanwalDallaHai \\n#IndiaTodayExposed \\n#RajdeepSardesai Exposed\\n#LEFTISTS_ARE_TERRORISTS\\u2026 https://t.co/QyfvsNohSi',b'1217347172968157185',b'Ananya',b'Aeykaash',b'India',"b'\\u0938\\u0939\\u0940 \\u0915\\u0947 \\u092a\\u0915\\u094d\\u0937 \\u092e\\u0947\\u0902 \\u0935\\u094b \\u091c\\u0939\\u093e\\u0901 \\u0916\\u095c\\u093e \\u0939\\u094b\\u0964\\n   \\u0935\\u093f\\u0930\\u094b\\u0927, \\u0917\\u0932\\u0924 \\u0915\\u093e\\u0964'",b'829',b'8',b'6',b'45406',b'28870',b'False',b'False',b'True',b'False',b'2010-08-13 17:33:08'
b'#LEFTISTS_MURDERED_MILLIONS \\n#LEFTIST_ARE_TERRORISTS \\n#LEFTISTS_MURDERED_MILLIONS #LEFTIST_IS_MILLION_MURDERER\\u2026 https://t.co/tnY33sdI1m',b'1217322035975639041',b'\\U0001f6a9\\u091c\\u092f \\u0936\\u094d\\u0930\\u0940 \\u0930\\u093e\\u092e\\U0001f6a9 \\u0905\\u092e\\u0928 \\u0915\\u0941\\u092e\\u093e\\u0930 \\u092c\\u0930\\u094d\\u0923\\u0935\\u093e\\u0932(\\u092e\\u094b\\u0926\\u0940 \\u092d\\u0915\\u094d\\u0924)',b'BurnwalAman',b'India',b'\\u0964\\u0964\\u0964\\u0964\\u0964\\u0917\\u093e\\u0902\\u0927\\u0940 \\u0915\\u093e \\u0905\\u0927\\u0942\\u0930\\u093e \\u092a\\u093e\\u0920 ( \\u0905\\u0939\\u093f\\u0902\\u0938\\u093e \\u092a\\u0930\\u094d\\u092e\\u094b \\u0927\\u0930\\u094d\\u092e:)\\u0964\\u0964\\u0964\\u0964\\u0964\\n\\n\\u0964\\u0964\\u0964\\u0964\\u0964\\u0917\\u0940\\u0924\\u093e\\u0938\\u093e\\u0930 \\u0936\\u094d\\u0932\\u094b\\u0915 ( \\u0905\\u0939\\u093f\\u0902\\u0938\\u093e \\u092a\\u0930\\u094d\\u092e\\u094b \\u0927\\u0930\\u094d\\u092e: \\u0927\\u0930\\u094d\\u092e \\u0939\\u093f\\u0902\\u0938\\u093e \\u0924\\u0926\\u0947\\u0935 \\u091a )\\u0964\\u0964\\u0964\\u0964\\u0964 #modiagain2024',b'480',b'1639',b'1',b'16040',b'16632',b'False',b'False',b'True',b'False',b'2013-09-22 22:55:59'
b'LEFTISTS MURDERED MILLIONS\\nLEFTISTS MURDERED MILLIONS\\nLEFTISTS MURDERED MILLIONS\\nLEFTISTS MURDERED MILLIONS\\nLEFTIST\\u2026 https://t.co/FR8KS352cW',b'1217296763377209345',b'Dr Vikram Rajpurohit (\\u0935\\u0948\\u0926\\u094d\\u092f \\u0935\\u093f\\u0915\\u094d\\u0930\\u092e \\u0930\\u093e\\u091c\\u092a\\u0941\\u0930\\u094b\\u0939\\u093f\\u0924)',b'DrSwayamsevak',b'\\u092a\\u0941\\u0923\\u0947 ',b'#\\u0938\\u094d\\u0935\\u092f\\u0902\\u0938\\u0947\\u0935\\u0915 #\\u0906\\u092f\\u0941\\u0930\\u094d\\u0935\\u0947\\u0926\\u093e\\u091a\\u093e\\u0930\\u094d\\u092f #\\u0939\\u093f\\u0928\\u094d\\u0926\\u0941\\u0924\\u0928\\u092e\\u0928\\u091c\\u0940\\u0935\\u0928\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\u0926\\u093f\\u0935\\u094d\\u092f \\u0927\\u094d\\u092f\\u0947\\u092f \\u0915\\u0940 \\u0913\\u0930 \\u0924\\u092a\\u0938\\u094d\\u0935\\u0940 \\u091c\\u0940\\u0935\\u0928 \\u092d\\u0930 \\u0905\\u0935\\u093f\\u091a\\u0932 \\u091a\\u0932\\u0924\\u093e \\u0939\\u0948 |',b'545',b'253',b'24',b'11935',b'10686',b'False',b'False',b'False',b'False',b'2010-03-31 14:52:25'
b'#LEFTIST_ARE_TERRORISTS\\n#LeftBehindJNUVoilence\\n#LeftAttacksJNU https://t.co/ZDXlC22hrb',b'1217296449584549889',b'proud to be Indian',b'Akand_Bharth',"b'Haridwar, India'",b'live life environment friendly.',b'183',b'51',b'0',b'46535',b'68351',b'False',b'False',b'True',b'False',b'2018-07-01 08:56:29'
b'@beingarun28 @TajinderBagga #LEFTIST_ARE_TERRORISTS',b'1217292717656424448',b'Sunil Rathod \\U0001f426',b'sunilrathod1402',b'',b'',b'672',b'1011',b'0',b'9382',b'31513',b'False',b'False',b'True',b'False',b'2016-01-29 10:46:02'
b'Shame on #Leftists #TukdeTukdeGang #LeftBehindJNUViolence #LEFTIST_ARE_TERRORISTS #LEFTISTS_ARE_CANCER\\u2026 https://t.co/o9dAdAWSLk',b'1217291198286553089',b'Ashwani Sadhu',b'Ashwani_sadhu',b'India',"b'Kashmiri by birth Indian by Heart,\\nSocial Activist ,Believe in non-violence & Helping Mankind.\\n\\n\\n..................\\n\\nFollow me\\nhttps://t.co/8v1bYMnhHH'",b'400',b'21',b'2',b'5363',b'3639',b'False',b'False',b'True',b'False',b'2010-08-26 09:27:17'
b'#boycottchhapaak\\n#LEFTISTS_ARE_CANCER\\n#LEFTIST_ARE_TERRORISTS \\n#CongFightsForPak\\n#congressMuktBHARAT \\n\\nhttps://t.co/xrJBi0jL3f',b'1217285717543530496',b'Jai HIND',b'jbshah1',b'INDIA',b'',b'165',b'124',b'1',b'20208',b'11064',b'False',b'False',b'True',b'False',b'2013-11-12 03:36:29'
b'\\u0926\\u094b\\u0917\\u0932\\u0947\\u092a\\u0928 \\u092e\\u0947\\u0902 \\u0939\\u0948 \\u0938\\u092c \\u0915\\u0947 \\u0938\\u092c\\nLEFTIST MURDERED MILLIONS\\n#leftist_are_terrorists \\n#TukdeTukdeGang \\n#leftistgoons https://t.co/69FhlFrn2k',b'1217283938923581440',b'sgshah \\u0ab6\\u0acd\\u0ab0\\u0ac1\\u0aa4\\u0abf \\u0ab6\\u0abe\\u0ab9',b'ShrutiKgs',b'Ahmedabad ',b'',b'46',b'41',b'0',b'1448',b'944',b'False',b'False',b'True',b'False',b'2011-05-23 09:55:16'
b'@TajinderBagga #LEFTIST_ARE_TERRORISTS',b'1217266572852486144',b'Shiva',b'Shiva68402659',b'',b'\\u0bb9\\u0bbf\\u0ba8\\u0bcd\\u0ba4\\u0bc1 \\u0ba4\\u0bb0\\u0bcd\\u0bae\\u0bae\\u0bcd \\u0bb5\\u0bbe\\u0bb4\\u0bcd\\u0b95',b'306',b'462',b'0',b'14721',b'27362',b'False',b'False',b'True',b'False',b'2019-09-23 15:50:23'
b'@deepikapadukone  you were :-\\n- Standing with a person chargesheeted for shouting anti national slogans.\\n- Supporti\\u2026 https://t.co/Sihn5VCCjz',b'1217266254152531969',b'Umesh Chandra Joshi',b'Umeshcjoshi',b'New Delhi',"b'If you can dream it, you can do it'",b'52',b'16',b'0',b'385',b'170',b'False',b'False',b'False',b'False',b'2011-03-23 12:06:26'
b'#LEFTISTS_ARE_CANCER #leftist_are_terrorists LEFTISTS MURDERED MILLIONS\\nLEFTISTS MURDERED MILLIONS\\nLEFTISTS MURDERE\\u2026 https://t.co/cgovk8eSOr',b'1217242321965572097',b'Lilima',b'lilimap',b'Hyderbad',"b'A Hindu, a Mother & a Desh Bhakt! Believes in the Right! In Uttishtha Bharat!'",b'11',b'122',b'0',b'221',b'134',b'False',b'False',b'True',b'False',b'2010-12-01 09:32:08'
"b'Imagine shaking hands with the literal president of your country and just really being a normal, polite human being\\u2026 https://t.co/4u3sxSX3FT'",b'1217218972128620544',b'sheri',b'sherilucia',"b'New York, NY'","b'I\\u2019m a loner, Dottie. A rebel.'",b'844',b'1281',b'20',b'22870',b'8751',b'False',b'False',b'False',b'False',b'2010-12-21 09:22:06'
b'#leftist_are_terrorists https://t.co/WEg1WPB9FX',b'1217183876180840450',b'raisina',b'raisina4',"b'New Delhi, India'","b'Save the environment, your identity & this world.RT not endorsement\\U0001f1ee\\U0001f1f3'",b'149',b'565',b'1',b'8504',b'21099',b'False',b'False',b'True',b'False',b'2019-04-15 19:03:11'
b'#LeftistLosers #leftistgoons #leftist_are_terrorists https://t.co/dOFmDDUNur',b'1217183698828906496',b'raisina',b'raisina4',"b'New Delhi, India'","b'Save the environment, your identity & this world.RT not endorsement\\U0001f1ee\\U0001f1f3'",b'149',b'565',b'1',b'8504',b'21099',b'False',b'False',b'True',b'False',b'2019-04-15 19:03:11'
b'#Leftists #leftist_are_terrorists #leftistgoons #LEFTISTS_ARE_CANCER #LEFTISTSMURDEREDMILLIONS https://t.co/RSlUr2clq7',b'1217183409451212800',b'raisina',b'raisina4',"b'New Delhi, India'","b'Save the environment, your identity & this world.RT not endorsement\\U0001f1ee\\U0001f1f3'",b'149',b'565',b'1',b'8504',b'21099',b'False',b'False',b'True',b'False',b'2019-04-15 19:03:11'
b'All those who are supporting leftist in #JNU must look the these posters. Their are many more that shows that they\\u2026 https://t.co/xagIsNDwqL',b'1217182842784034816',b'Yogesh Pareek',b'yogeshpareek22',"b'Amsterdam, Nederland'",b'',b'11',b'79',b'0',b'116',b'18',b'False',b'False',b'True',b'False',b'2015-08-29 14:43:32'
b'#RSS #RSS_FOR_ALL #LEFTISTS_ARE_TERRORISTS #leftist_are_terrorists https://t.co/poncdKg7wu',b'1217173618418782208',b'VikRAM Vaid \\U0001f1ee\\U0001f1f3',b'VaidVicky1',"b'Mehrauli, New Delhi'",b'\\u091c\\u092f \\u0936\\u094d\\u0930\\u0940 \\u0930\\u093e\\u092e /\\u0905\\u0915\\u093e\\u0932 \\u092e\\u0943\\u0924\\u094d\\u092f\\u0941 \\u0935\\u094b \\u092e\\u0930\\u0947 \\u091c\\u094b \\u0915\\u093e\\u092e \\u0915\\u0930\\u0947 \\u091a\\u0902\\u0921\\u093e\\u0932 \\u0915\\u093e \\u0915\\u093e\\u0932 \\u0909\\u0938\\u0915\\u093e \\u0915\\u094d\\u092f\\u093e \\u0915\\u0930\\u0947 \\u091c\\u094b \\u092d\\u0915\\u094d\\u0924 \\u0939\\u094b \\u092e\\u0939\\u093e\\u0915\\u093e\\u0932 \\u0915\\u093e',b'404',b'373',b'14',b'7738',b'0',b'False',b'False',b'True',b'False',b'2015-10-04 10:29:18'
b'@TajinderBagga #we_never_forget_marichjhapi #we_never_forget_marichjhapi #we_never_forget_marichjhapi\\u2026 https://t.co/1zIeJmXr2r',b'1217169237623496709',b'THE RAWATERS',b'RAWATERS_NARAYN',b'shamshan ghat',"b'\\u0927\\u0930\\u094d\\u092e\\u094b \\u0930\\u0915\\u094d\\u0937\\u0924\\u093f\\u0903 \\u0930\\u0915\\u094d\\u0937\\u093f\\u0924\\u0903\\n(PARODY)Ex-secular, Ex-feminist,Ex-atheist,Ex-leftist\\nA staunch HINDU,Secularism &socialism are opium-ME.\\nFollowed by @imamofpeace'",b'110',b'487',b'0',b'6929',b'5475',b'False',b'False',b'True',b'False',b'2019-10-05 16:35:20'
b'#we_never_forget_marichjhapi #we_never_forget_marichjhapi #we_never_forget_marichjhapi #we_never_forget_marichjhapi\\u2026 https://t.co/fW46IWbhXZ',b'1217169067649327104',b'THE RAWATERS',b'RAWATERS_NARAYN',b'shamshan ghat',"b'\\u0927\\u0930\\u094d\\u092e\\u094b \\u0930\\u0915\\u094d\\u0937\\u0924\\u093f\\u0903 \\u0930\\u0915\\u094d\\u0937\\u093f\\u0924\\u0903\\n(PARODY)Ex-secular, Ex-feminist,Ex-atheist,Ex-leftist\\nA staunch HINDU,Secularism &socialism are opium-ME.\\nFollowed by @imamofpeace'",b'110',b'487',b'0',b'6929',b'5475',b'False',b'False',b'True',b'False',b'2019-10-05 16:35:20'
b'#JNUHiddenTruth #LEFTISTS_ARE_CANCER #LEFTIST_ARE_TERRORISTS https://t.co/QwYH6RVfRG',b'1217165536162910208',b'Ravi Amdavadia',b'Amdavadia',b'India',"b'\\u0905\\u092a\\u0928\\u0947 \\u0932\\u093f\\u090f \\u0924\\u094b \\u0938\\u092c \\u091c\\u0940\\u0924\\u0947 \\u0939\\u0948, \\u0915\\u092d\\u0940 \\u0926\\u0941\\u0938\\u0930\\u094b \\u0915\\u0947 \\u0932\\u093f\\u090f...\\u0926\\u0947\\u0936 \\u0915\\u0947 \\u0932\\u093f\\u090f \\u091c\\u0940 \\u0915\\u0930 \\u0926\\u0947\\u0916\\u0947 : \\u091c\\u0940\\u0935\\u0928 \\u0915\\u093e \\u0906\\u0928\\u0902\\u0926 \\u0939\\u0940 \\u0915\\u0941\\u091b \\u0905\\u0932\\u0917 \\u0939\\u094b\\u0917\\u093e...!'",b'217',b'180',b'0',b'908',b'1363',b'False',b'False',b'False',b'False',b'2011-05-11 15:29:44'
b'@bhaktishakti00 @TajinderBagga LEFTISTS MURDERED MILLIONS\\nLEFTISTS MURDERED MILLIONS\\nLEFTISTS MURDERED MILLIONS\\nLEF\\u2026 https://t.co/9bAZRn7uuh',b'1217165081223417856',b'\\U0001f1ee\\U0001f1f3~Hearty~\\U0001f1ee\\U0001f1f3',b'HelpingHearty',b'India',b'Being Human...',b'139',b'100',b'0',b'15412',b'20702',b'False',b'False',b'True',b'False',b'2019-02-21 05:32:51'
b'LEFTISTS MURDERED MILLIONS\\nLEFTISTS MURDERED MILLIONS\\nLEFTISTS MURDERED MILLIONS\\nLEFTISTS MURDERED MILLIONS\\nLEFTIST\\u2026 https://t.co/qLfBblwNhx',b'1217164894597828609',b'\\U0001f1ee\\U0001f1f3~Hearty~\\U0001f1ee\\U0001f1f3',b'HelpingHearty',b'India',b'Being Human...',b'139',b'100',b'0',b'15412',b'20702',b'False',b'False',b'True',b'False',b'2019-02-21 05:32:51'
b'#LEFTIST_ARE_TERRORISTS https://t.co/duwNq18Fzq',b'1217162687131594752',b'Just Saying',b'India2024',"b'New Delhi, India, New York'",b'If I would not allow you to say that to me in person then I wont allow it on twitter.',b'444',b'382',b'25',b'31408',b'181519',b'False',b'False',b'False',b'False',b'2009-08-09 06:30:49'
b'\\u0936\\u093e\\u0939\\u0940\\u0928 \\u092c\\u093e\\u0917 \\u0915\\u0940 \\u092a\\u093f\\u0915\\u0928\\u093f\\u0915 \\u0915\\u094b \\u0930\\u094b\\u0915\\u0928\\u0947 \\u0915\\u0947 \\u0932\\u093f\\u090f \\u0926\\u093f\\u0932\\u094d\\u0932\\u0940 \\u092a\\u0941\\u0932\\u093f\\u0938 \\u0915\\u0947 \\u092a\\u093e\\u0938 \\u0938\\u093e\\u0930\\u0947 \\u0905\\u0927\\u093f\\u0915\\u093e\\u0930 \\u0939\\u0948\\u0902\\n\\n\\u0907\\u0928\\u094d\\u0939\\u0947\\u0902 \\u0907\\u0924\\u0928\\u093e \\u092e\\u094c\\u0915\\u093c\\u093e \\u092d\\u0940 \\u0928\\u0939\\u0940\\u0902 \\u0926\\u0947\\u0928\\u093e \\u0925\\u093e\\n\\u0917\\u093c\\u0948\\u0930\\u0915\\u093c\\u093e\\u2026 https://t.co/aZ0x44z5t5',b'1217162495212699648',b'\\u0938\\u091a\\u093f\\u0928 \\u0930\\u094b\\u092e\\u093e \\u0936\\u0930\\u094d\\u092e\\u093e',b'sachins0522',b'\\u0930\\u094b\\u092e\\u093e \\u0915\\u0947 \\u0938\\u093e\\u0925 \\u092d\\u093e\\u0930\\u0924 \\u092e\\u0947\\u0902 ',b'\\u0930\\u093e\\u0937\\u094d\\u091f\\u094d\\u0930 \\u0938\\u0930\\u094d\\u0935\\u094b\\u092a\\u0930\\u093f\\u0964RT:\\u0938\\u094d\\u0935\\u0940\\u0915\\u0943\\u0924\\u093f \\u0928\\u0939\\u0940\\u0902\\u0964\\u091f\\u094d\\u0935\\u0940\\u091f\\u0938\\u094d \\u0932\\u093e\\u0907\\u0915 \\u092e\\u0947\\u0902\\u0964 #\\u0939\\u093f\\u0928\\u094d\\u0926\\u0940\\u0964 #Cell_PixSachin #Sachins0522Tweets \\u0964 \\u091c\\u0940\\u0935\\u0928 \\u0938\\u0902\\u0915\\u0932\\u0928 : #RomAbha_SS \\u0964',b'2001',b'552',b'6',b'119570',b'19558',b'False',b'False',b'True',b'False',b'2016-10-13 11:35:09'
b'@OpIndia_com Sabhi Leftist indian chelo ka dimaag Khali hota hai.Fact! #LEFTIST_ARE_TERRORISTS',b'1217162140554973184',b'Jai Hind',b'Ssh05350166',b'',"b'Dil Hai Hindustani. BeStrong. BeProud. India First!\\nTo survive in peace and harmony, united and strong, we must have one people, one nation, one flag.'",b'87',b'58',b'0',b'12573',b'30755',b'False',b'False',b'True',b'False',b'2018-05-24 17:10:08'
b'Here is a small &amp; real story of  Leftist &amp; Congessy\\nLeftist- if I have a choice to eat potty(\\U0001f4a9\\U0001f4a9\\U0001f4a9) or being national\\u2026 https://t.co/s76wTWF3cx',b'1217161076825116672',b'Abhishek singh',b'Abhisingh95k',"b'Bihar, India'","b'INDIAN, #HINDU, #ASwayamSewak,'",b'10',b'113',b'0',b'182',b'285',b'False',b'False',b'True',b'False',b'2013-10-26 09:17:43'
b'Indeed a big time for consolidation of #Nationalists in #DelhiAssemblyElections to throw out consortium of Anti Nat\\u2026 https://t.co/5gonJK0YMc',b'1217161000396312577',b'DevA',b'DevArtwist',"b'Bengaluru, India'","b'Professional, Investment Banker, Proud Hindu Nationalist, Devotee of Lord Shiva \\U0001f64f'",b'38',b'137',b'0',b'808',b'1031',b'False',b'False',b'False',b'False',b'2013-10-12 14:08:52'
b'LEFTISTS MURDERED MILLIONS\\nLEFTISTS MURDERED MILLIONS\\nLEFTISTS MURDERED MILLIONS\\nLEFTISTS MURDERED MILLIONS\\nLEFTIST\\u2026 https://t.co/55bdGGAfWN',b'1217160494680686592',b'\\u534d \\u0cb0\\u0cbe\\u0c9c\\u0cc7\\u0cb6\\u0ccd \\u0950 Rajesh Reddy\\u2122 \\u5350',b'pinakaSharanga',b'Bharatvarsh',b'\\u0950 || \\u0909\\u0924\\u094d\\u0924\\u093f\\u0937\\u094d\\u0920 \\u092d\\u093e\\u0930\\u0924 || \\u0950',b'183',b'301',b'0',b'11719',b'10557',b'False',b'False',b'True',b'False',b'2017-04-17 20:20:04'
b'@advamankumar \\u092f\\u0947 \\u0915\\u0939\\u0924\\u093e \\u0939\\u0948 \\u0915\\u093f..\\n#\\u0926\\u0940\\u092a\\u093f\\u0915\\u093e_\\u0939\\u091f\\u093e\\u0913_LUX_\\u092c\\u091a\\u093e\\u0913 \\n#LeftistLosers \\n#LEFTIST_ARE_TERRORISTS \\n#boycott_deepika',b'1217158231715237888',b'R\\u03b1\\u043d\\u03c5\\u2113 \\u03bd\\u0454\\u044f\\u043c\\u03b1',b'TheRoyalRV',b'\\u092d\\u093e\\u0930\\u0924',b'',b'27',b'75',b'0',b'100',b'163',b'False',b'False',b'False',b'False',b'2016-03-25 10:00:46'
b'#LeftBehindJNUViolence \\n#LeftAttacksJNU\\n#LEFTIST_ARE_TERRORISTS \\n#LEFTISTS_ARE_CANCER https://t.co/cfsR6OrcPC',b'1217157696660496384',b'Prateek Singh',b'Iprateeksing',"b'New Delhi, India'","b'Proud Indian\\n\\n\\u0939\\u093f\\u0928\\u094d\\u0926\\u0942 \\u0924\\u0928\\u2013\\u092e\\u0928, \\u0939\\u093f\\u0928\\u094d\\u0926\\u0942 \\u091c\\u0940\\u0935\\u0928, \\u0930\\u0917\\u2013\\u0930\\u0917 \\u0939\\u093f\\u0928\\u094d\\u0926\\u0942 \\u092e\\u0947\\u0930\\u093e \\u092a\\u0930\\u093f\\u091a\\u092f!'",b'37',b'451',b'0',b'1438',b'2279',b'False',b'False',b'False',b'False',b'2010-02-20 11:24:19'
b'LEFTISTS MURDERED MILLIONS\\nLEFTISTS MURDERED MILLIONS\\nLEFTISTS MURDERED MILLIONS\\nLEFTISTS MURDERED MILLIONS\\nLEFTIST\\u2026 https://t.co/fB44yd9vNA',b'1217157677874216960',b'\\u534d \\u0cb0\\u0cbe\\u0c9c\\u0cc7\\u0cb6\\u0ccd \\u0950 Rajesh Reddy\\u2122 \\u5350',b'pinakaSharanga',b'Bharatvarsh',b'\\u0950 || \\u0909\\u0924\\u094d\\u0924\\u093f\\u0937\\u094d\\u0920 \\u092d\\u093e\\u0930\\u0924 || \\u0950',b'183',b'301',b'0',b'11719',b'10557',b'False',b'False',b'True',b'False',b'2017-04-17 20:20:04'
b'@TajinderBagga @narendramodi @AmitShah @smritiirani @girirajsinghbjp What the hell... Ye to saaf saaf hinduo k\\nKhil\\u2026 https://t.co/5EuJJeh3Bm',b'1217155467262095361',b'SHUBHAM PANDEY',b'SHUBPANDEYY',b'India',"b'JABRA FAN OF #MODI JI , PROUD TO BE #INDIAN , I SUPPORT #CAA ,JAI HIND , VANDE MATRAM \\U0001f1ee\\U0001f1f3\\U0001f6a9\\U0001f60d'",b'91',b'146',b'0',b'2506',b'535',b'False',b'False',b'True',b'False',b'2014-05-24 02:24:07'
"b'@TajinderBagga Yes All sikh,hindu,Buddhist and Jain never defend and protesting in support of terrorist, For Us Raj\\u2026 https://t.co/lENjGTdKKm'",b'1217141624544821248',b'PIYush Tripathi',b'TPiyushT1',"b' Uttar Pradesh, India'","b'political critic,student ,supporter of HINDUTVA ,etc..FOR HINDU & SANATAN DHAARMA...'",b'84',b'266',b'0',b'3259',b'11504',b'False',b'False',b'True',b'False',b'2015-12-12 07:11:33'
b'#ShutdownJNU #LEFTISTS_ARE_CANCER #leftist_are_terrorists #leftistgoons https://t.co/U7FddnrnCi',b'1217139258965872640',b'raisina',b'raisina4',"b'New Delhi, India'","b'Save the environment, your identity & this world.RT not endorsement\\U0001f1ee\\U0001f1f3'",b'149',b'565',b'1',b'8504',b'21099',b'False',b'False',b'True',b'False',b'2019-04-15 19:03:11'
b'@TajinderBagga @narendramodi @AmitShah @smritiirani @girirajsinghbjp #LEFTIST_ARE_TERRORISTS',b'1217127739766915072',b'\\u0932\\u0917\\u092d\\u0917 \\u092e\\u0941\\u0916\\u094d\\u092f\\u092e\\u0902\\u0924\\u094d\\u0930\\u0940 \\u0909\\u0924\\u094d\\u0924\\u0930\\u093e\\u092a\\u094d\\u0930\\u091a\\u0902\\u0921 \\u0935\\u093e\\u0932\\u0947',b'gappbaaj',b'\\u0909\\u0924\\u094d\\u0924\\u0930\\u093e\\u092a\\u094d\\u0930\\u091a\\u0902\\u0921 ',"b'\\u0906\\u0927\\u093f\\u0915\\u093e\\u0930\\u093f\\u0915 \\u090f\\u0915\\u093e\\u0909\\u0902\\u091f \\u0926\\u093f\\u0932\\u094d\\u0932\\u0940 \\u0915\\u0947 \\u092e\\u093e\\u0932\\u093f\\u0915 \\u0915\\u093e, \\u0909\\u0924\\u094d\\u0924\\u0930\\u093e\\u092a\\u094d\\u0930\\u091a\\u0902\\u0921 \\u0915\\u093e \\u0905\\u0935\\u093f\\u0937\\u094d\\u0915\\u093e\\u0930\\u0915, \\u0930\\u093e\\u0936\\u0928\\u0915\\u093e\\u0930\\u094d\\u0921 \\u092c\\u0928\\u093e\\u0928\\u0947 \\u092e\\u0947\\u0902 \\u090f\\u0915\\u094d\\u0938\\u092a\\u0930\\u094d\\u091f, \\u092a\\u093e\\u0930\\u094d\\u091f\\u091f\\u093e\\u0907\\u092e \\u092e\\u0941\\u0916\\u094d\\u092f\\u092e\\u0902\\u0924\\u094d\\u0930\\u0940 \\u092b\\u0941\\u0932\\u091f\\u093e\\u0907\\u092e \\u0927\\u0930\\u0928\\u093e\\u092e\\u0902\\u0924\\u094d\\u0930\\u0940'",b'329',b'1144',b'0',b'12653',b'24224',b'False',b'False',b'True',b'False',b'2017-11-26 07:59:38'
